"gene","ensembl_gene_id","entrezgene_id"
"SDR42E1","ENSG00000184860",93517
"SDR42E2","ENSG00000183921",NA
"SDR9C7","ENSG00000170426",121214
"SDS","ENSG00000135094",10993
"SDSL","ENSG00000139410",113675
"SEBOX","ENSG00000274529",645832
"SEC11A","ENSG00000140612",23478
"SEC11C","ENSG00000166562",90701
"SEC13","ENSG00000157020",6396
"SEC14L1","ENSG00000129657",6397
"SEC14L2","ENSG00000100003",23541
"SEC14L3","ENSG00000100012",266629
"SEC14L4","ENSG00000133488",284904
"SEC14L5","ENSG00000103184",9717
"SEC14L6","ENSG00000214491",730005
"SEC16A","ENSG00000148396",9919
"SEC16B","ENSG00000120341",89866
"SEC1P","ENSG00000232871",653677
"SEC1P","ENSG00000293426",653677
"SEC22A","ENSG00000121542",26984
"SEC22B","ENSG00000265808",NA
"SEC22C","ENSG00000093183",9117
"SEC23A","ENSG00000100934",10484
"SEC23A-AS1","ENSG00000258651",NA
"SEC23B","ENSG00000101310",10483
"SEC23IP","ENSG00000107651",11196
"SEC24A","ENSG00000113615",10802
"SEC24B","ENSG00000138802",10427
"SEC24B-AS1","ENSG00000247950",100533182
"SEC24C","ENSG00000176986",9632
"SEC24D","ENSG00000150961",9871
"SEC31A","ENSG00000138674",22872
"SEC31B","ENSG00000075826",25956
"SEC61A1","ENSG00000058262",29927
"SEC61A2","ENSG00000065665",55176
"SEC61B","ENSG00000106803",10952
"SEC61G","ENSG00000132432",23480
"SEC61G-DT","ENSG00000234707",100996654
"SEC62","ENSG00000008952",7095
"SEC63","ENSG00000025796",11231
"SECISBP2","ENSG00000187742",79048
"SECISBP2L","ENSG00000138593",9728
"SECTM1","ENSG00000141574",6398
"SEH1L","ENSG00000085415",81929
"SEL1L","ENSG00000071537",6400
"SEL1L2","ENSG00000291539",80343
"SEL1L2","ENSG00000101251",80343
"SEL1L3","ENSG00000091490",23231
"SELE","ENSG00000007908",6401
"SELENBP1","ENSG00000143416",8991
"SELENOF","ENSG00000183291",9403
"SELENOH","ENSG00000211450",280636
"SELENOI","ENSG00000138018",85465
"SELENOK","ENSG00000113811",58515
"SELENOM","ENSG00000198832",140606
"SELENON","ENSG00000162430",57190
"SELENOO","ENSG00000073169",83642
"SELENOP","ENSG00000250722",6414
"SELENOS","ENSG00000131871",55829
"SELENOT","ENSG00000198843",51714
"SELENOV","ENSG00000186838",348303
"SELENOW","ENSG00000178980",6415
"SELL","ENSG00000188404",6402
"SELP","ENSG00000174175",6403
"SELPLG","ENSG00000110876",6404
"SEM1","ENSG00000127922",7979
"SEMA3A","ENSG00000075213",10371
"SEMA3B","ENSG00000012171",7869
"SEMA3C","ENSG00000075223",10512
"SEMA3D","ENSG00000153993",223117
"SEMA3E","ENSG00000170381",9723
"SEMA3F","ENSG00000001617",6405
"SEMA3F-AS1","ENSG00000235016",100129060
"SEMA3G","ENSG00000010319",56920
"SEMA4A","ENSG00000196189",64218
"SEMA4B","ENSG00000185033",10509
"SEMA4C","ENSG00000168758",54910
"SEMA4D","ENSG00000187764",10507
"SEMA4F","ENSG00000135622",10505
"SEMA4G","ENSG00000095539",57715
"SEMA5A","ENSG00000112902",9037
"SEMA5A-AS1","ENSG00000251370",101929338
"SEMA5B","ENSG00000082684",54437
"SEMA6A","ENSG00000092421",57556
"SEMA6A-AS2","ENSG00000249167",NA
"SEMA6B","ENSG00000167680",10501
"SEMA6C","ENSG00000143434",10500
"SEMA6D","ENSG00000137872",80031
"SEMA7A","ENSG00000138623",8482
"SEMA7A","ENSG00000288455",8482
"SEMG1","ENSG00000124233",6406
"SEMG2","ENSG00000124157",6407
"SENCR","ENSG00000254703",100507392
"SENP1","ENSG00000079387",29843
"SENP2","ENSG00000163904",59343
"SENP3","ENSG00000161956",26168
"SENP5","ENSG00000119231",205564
"SENP6","ENSG00000112701",26054
"SENP7","ENSG00000138468",57337
"SENP8","ENSG00000166192",123228
"SEPHS1","ENSG00000086475",22929
"SEPHS2","ENSG00000179918",22928
"SEPSECS","ENSG00000109618",51091
"SEPTIN1","ENSG00000180096",1731
"SEPTIN10","ENSG00000186522",151011
"SEPTIN11","ENSG00000138758",55752
"SEPTIN12","ENSG00000140623",124404
"SEPTIN14","ENSG00000154997",346288
"SEPTIN14P23","ENSG00000228786",NA
"SEPTIN2","ENSG00000168385",4735
"SEPTIN3","ENSG00000100167",55964
"SEPTIN4","ENSG00000108387",5414
"SEPTIN4-AS1","ENSG00000264672",101927688
"SEPTIN5","ENSG00000184702",5413
"SEPTIN6","ENSG00000125354",23157
"SEPTIN7","ENSG00000122545",989
"SEPTIN7P9","ENSG00000290634",285961
"SEPTIN7P9","ENSG00000120555",285961
"SEPTIN7P9","ENSG00000291056",285961
"SEPTIN7P9","ENSG00000288167",285961
"SEPTIN8","ENSG00000164402",23176
"SEPTIN9","ENSG00000282302",10801
"SEPTIN9","ENSG00000184640",10801
"SEPTIN9-DT","ENSG00000263718",NA
"SEPTIN9-DT","ENSG00000282649",NA
"SERAC1","ENSG00000122335",84947
"SERBP1","ENSG00000142864",26135
"SERF1A","ENSG00000275581",8293
"SERF1A","ENSG00000172058",8293
"SERF1B","ENSG00000205572",8293
"SERF1B","ENSG00000205572",728492
"SERF1B","ENSG00000277429",8293
"SERF1B","ENSG00000277429",728492
"SERF1B","ENSG00000278839",8293
"SERF1B","ENSG00000278839",728492
"SERF2","ENSG00000140264",10169
"SERGEF","ENSG00000129158",26297
"SERHL","ENSG00000293485",94009
"SERHL","ENSG00000172250",94009
"SERHL2","ENSG00000183569",253190
"SERINC1","ENSG00000111897",57515
"SERINC2","ENSG00000168528",347735
"SERINC3","ENSG00000132824",10955
"SERINC4","ENSG00000184716",619189
"SERINC5","ENSG00000164300",256987
"SERP1","ENSG00000120742",27230
"SERP2","ENSG00000151778",387923
"SERPINA1","ENSG00000277377",5265
"SERPINA1","ENSG00000197249",5265
"SERPINA10","ENSG00000278767",51156
"SERPINA10","ENSG00000140093",51156
"SERPINA11","ENSG00000186910",256394
"SERPINA12","ENSG00000165953",145264
"SERPINA13P","ENSG00000290676",388007
"SERPINA13P","ENSG00000187483",388007
"SERPINA2","ENSG00000258597",390502
"SERPINA2","ENSG00000274821",390502
"SERPINA3","ENSG00000196136",12
"SERPINA4","ENSG00000100665",5267
"SERPINA5","ENSG00000188488",5104
"SERPINA6","ENSG00000277405",866
"SERPINA6","ENSG00000170099",866
"SERPINA7","ENSG00000123561",6906
"SERPINA9","ENSG00000170054",327657
"SERPINB1","ENSG00000021355",1992
"SERPINB10","ENSG00000242550",5273
"SERPINB11","ENSG00000206072",89778
"SERPINB12","ENSG00000166634",89777
"SERPINB13","ENSG00000197641",5275
"SERPINB2","ENSG00000197632",5055
"SERPINB3","ENSG00000057149",6317
"SERPINB4","ENSG00000206073",6318
"SERPINB5","ENSG00000206075",5268
"SERPINB6","ENSG00000124570",5269
"SERPINB7","ENSG00000166396",8710
"SERPINB8","ENSG00000166401",5271
"SERPINB9","ENSG00000170542",5272
"SERPINC1","ENSG00000117601",462
"SERPIND1","ENSG00000099937",3053
"SERPINE1","ENSG00000106366",5054
"SERPINE2","ENSG00000135919",5270
"SERPINE3","ENSG00000253309",647174
"SERPINF1","ENSG00000132386",5176
"SERPINF1","ENSG00000282307",5176
"SERPINF2","ENSG00000167711",5345
"SERPINF2","ENSG00000276838",5345
"SERPING1","ENSG00000149131",710
"SERPINH1","ENSG00000149257",871
"SERPINI1","ENSG00000163536",5274
"SERPINI2","ENSG00000114204",5276
"SERTAD1","ENSG00000197019",29950
"SERTAD2","ENSG00000179833",9792
"SERTAD3","ENSG00000167565",29946
"SERTAD4","ENSG00000082497",56256
"SERTAD4","ENSG00000281230",56256
"SERTM1","ENSG00000180440",400120
"SERTM2","ENSG00000260802",401613
"SESN1","ENSG00000080546",27244
"SESN2","ENSG00000285069",83667
"SESN2","ENSG00000130766",83667
"SESN3","ENSG00000149212",143686
"SESTD1","ENSG00000187231",91404
"SET","ENSG00000119335",6418
"SETBP1","ENSG00000152217",26040
"SETBP1-DT","ENSG00000267414",101927943
"SETD1A","ENSG00000099381",9739
"SETD1B","ENSG00000139718",23067
"SETD2","ENSG00000181555",29072
"SETD3","ENSG00000183576",84193
"SETD4","ENSG00000185917",54093
"SETD5","ENSG00000168137",55209
"SETD6","ENSG00000103037",79918
"SETD7","ENSG00000145391",80854
"SETD9","ENSG00000155542",133383
"SETDB1","ENSG00000143379",9869
"SETDB2","ENSG00000136169",83852
"SETMAR","ENSG00000170364",6419
"SETSIP","ENSG00000230667",646817
"SETX","ENSG00000107290",23064
"SEZ6","ENSG00000063015",124925
"SEZ6L","ENSG00000100095",23544
"SEZ6L2","ENSG00000174938",26470
"SF1","ENSG00000168066",7536
"SF3A1","ENSG00000099995",10291
"SF3A2","ENSG00000104897",8175
"SF3A3","ENSG00000183431",10946
"SF3B1","ENSG00000115524",23451
"SF3B2","ENSG00000087365",10992
"SF3B3","ENSG00000189091",23450
"SF3B4","ENSG00000143368",10262
"SF3B5","ENSG00000169976",83443
"SF3B6","ENSG00000115128",51639
"SFI1","ENSG00000198089",9814
"SFMBT1","ENSG00000163935",51460
"SFMBT2","ENSG00000198879",57713
"SFN","ENSG00000175793",2810
"SFPQ","ENSG00000116560",6421
"SFR1","ENSG00000156384",119392
"SFRP1","ENSG00000104332",6422
"SFRP2","ENSG00000145423",6423
"SFRP4","ENSG00000106483",6424
"SFRP5","ENSG00000120057",6425
"SFSWAP","ENSG00000061936",6433
"SFT2D1","ENSG00000198818",113402
"SFT2D2","ENSG00000213064",375035
"SFT2D3","ENSG00000173349",84826
"SFTA1P","ENSG00000225383",207107
"SFTA2","ENSG00000206465",389376
"SFTA2","ENSG00000225454",389376
"SFTA2","ENSG00000224246",389376
"SFTA2","ENSG00000230072",389376
"SFTA2","ENSG00000196260",389376
"SFTA2","ENSG00000237814",389376
"SFTPA1","ENSG00000122852",653509
"SFTPA2","ENSG00000185303",729238
"SFTPB","ENSG00000168878",6439
"SFTPC","ENSG00000168484",6440
"SFTPD","ENSG00000133661",6441
"SFXN1","ENSG00000164466",94081
"SFXN2","ENSG00000156398",118980
"SFXN3","ENSG00000107819",81855
"SFXN4","ENSG00000183605",119559
"SFXN5","ENSG00000144040",94097
"SGCA","ENSG00000108823",6442
"SGCB","ENSG00000163069",6443
"SGCD","ENSG00000170624",6444
"SGCE","ENSG00000127990",8910
"SGCG","ENSG00000102683",6445
"SGCZ","ENSG00000185053",137868
"SGF29","ENSG00000176476",112869
"SGIP1","ENSG00000118473",84251
"SGK1","ENSG00000118515",6446
"SGK2","ENSG00000101049",10110
"SGK3","ENSG00000104205",23678
"SGMS1","ENSG00000198964",259230
"SGMS2","ENSG00000164023",166929
"SGO1","ENSG00000129810",151648
"SGO1-AS1","ENSG00000231304",100874028
"SGO1-AS1","ENSG00000231304",101927829
"SGO2","ENSG00000163535",151246
"SGPL1","ENSG00000166224",8879
"SGPP1","ENSG00000126821",81537
"SGPP1","ENSG00000285281",81537
"SGPP2","ENSG00000163082",130367
"SGSH","ENSG00000181523",6448
"SGSM1","ENSG00000167037",129049
"SGSM2","ENSG00000141258",9905
"SGSM3","ENSG00000100359",27352
"SGTA","ENSG00000104969",6449
"SGTB","ENSG00000197860",54557
"SH2B1","ENSG00000178188",25970
"SH2B2","ENSG00000160999",10603
"SH2B3","ENSG00000111252",10019
"SH2D1A","ENSG00000183918",4068
"SH2D1B","ENSG00000198574",117157
"SH2D2A","ENSG00000027869",9047
"SH2D3A","ENSG00000125731",10045
"SH2D3C","ENSG00000095370",10044
"SH2D4A","ENSG00000104611",63898
"SH2D4B","ENSG00000178217",387694
"SH2D5","ENSG00000189410",400745
"SH2D6","ENSG00000152292",284948
"SH2D7","ENSG00000183476",646892
"SH3BGR","ENSG00000185437",6450
"SH3BGRL","ENSG00000131171",6451
"SH3BGRL2","ENSG00000198478",83699
"SH3BGRL3","ENSG00000142669",83442
"SH3BP1","ENSG00000100092",23616
"SH3BP2","ENSG00000087266",6452
"SH3BP4","ENSG00000130147",23677
"SH3BP5","ENSG00000131370",9467
"SH3BP5-AS1","ENSG00000224660",100505696
"SH3BP5L","ENSG00000175137",80851
"SH3D19","ENSG00000109686",152503
"SH3D19","ENSG00000292165",152503
"SH3D21","ENSG00000214193",79729
"SH3GL1","ENSG00000141985",6455
"SH3GL2","ENSG00000107295",6456
"SH3GL3","ENSG00000140600",6457
"SH3GL3","ENSG00000291608",6457
"SH3GLB1","ENSG00000097033",51100
"SH3GLB2","ENSG00000148341",56904
"SH3KBP1","ENSG00000147010",30011
"SH3PXD2A","ENSG00000107957",9644
"SH3PXD2A-AS1","ENSG00000280693",100505839
"SH3PXD2B","ENSG00000174705",285590
"SH3RF1","ENSG00000154447",57630
"SH3RF2","ENSG00000156463",153769
"SH3RF3","ENSG00000172985",344558
"SH3TC1","ENSG00000125089",54436
"SH3TC2","ENSG00000169247",79628
"SH3YL1","ENSG00000035115",26751
"SHANK1","ENSG00000161681",50944
"SHANK2","ENSG00000162105",22941
"SHANK2-AS1","ENSG00000226627",100874198
"SHANK2-AS3","ENSG00000171671",220070
"SHANK3","ENSG00000251322",85358
"SHARPIN","ENSG00000179526",81858
"SHB","ENSG00000107338",6461
"SHBG","ENSG00000129214",6462
"SHC1","ENSG00000160691",6464
"SHC2","ENSG00000129946",25759
"SHC3","ENSG00000148082",53358
"SHC4","ENSG00000185634",399694
"SHCBP1","ENSG00000171241",79801
"SHCBP1L","ENSG00000157060",81626
"SHD","ENSG00000105251",56961
"SHE","ENSG00000169291",126669
"SHF","ENSG00000138606",90525
"SHFL","ENSG00000130813",55337
"SHH","ENSG00000164690",6469
"SHISA2","ENSG00000180730",387914
"SHISA3","ENSG00000178343",152573
"SHISA4","ENSG00000198892",149345
"SHISA5","ENSG00000164054",51246
"SHISA6","ENSG00000188803",388336
"SHISA7","ENSG00000187902",729956
"SHISA8","ENSG00000234965",440829
"SHISA9","ENSG00000237515",729993
"SHISAL1","ENSG00000138944",85352
"SHISAL2A","ENSG00000182183",348378
"SHISAL2B","ENSG00000145642",100132916
"SHKBP1","ENSG00000160410",92799
"SHLD1","ENSG00000171984",149840
"SHLD2","ENSG00000122376",54537
"SHLD3","ENSG00000253251",NA
"SHMT1","ENSG00000176974",6470
"SHMT1","ENSG00000284320",6470
"SHMT2","ENSG00000182199",6472
"SHOC1","ENSG00000165181",158401
"SHOC2","ENSG00000108061",8036
"SHOX","ENSG00000185960",6473
"SHOX","ENSG00000292354",6473
"SHOX2","ENSG00000168779",6474
"SHPK","ENSG00000197417",23729
"SHPRH","ENSG00000146414",257218
"SHQ1","ENSG00000144736",55164
"SHROOM1","ENSG00000164403",134549
"SHROOM2","ENSG00000146950",357
"SHROOM3","ENSG00000138771",57619
"SHROOM4","ENSG00000158352",57477
"SHTN1","ENSG00000187164",57698
"SI","ENSG00000090402",6476
"SIAE","ENSG00000110013",54414
"SIAH1","ENSG00000196470",6477
"SIAH2","ENSG00000181788",6478
"SIAH3","ENSG00000215475",283514
"SIDT1","ENSG00000072858",54847
"SIDT2","ENSG00000149577",51092
"SIGIRR","ENSG00000185187",59307
"SIGLEC1","ENSG00000088827",6614
"SIGLEC10","ENSG00000142512",89790
"SIGLEC11","ENSG00000161640",114132
"SIGLEC12","ENSG00000254521",89858
"SIGLEC14","ENSG00000254415",100049587
"SIGLEC15","ENSG00000197046",284266
"SIGLEC16","ENSG00000161643",400709
"SIGLEC5","ENSG00000105501",8778
"SIGLEC5","ENSG00000268500",8778
"SIGLEC6","ENSG00000105492",946
"SIGLEC7","ENSG00000168995",27036
"SIGLEC8","ENSG00000105366",27181
"SIGLEC9","ENSG00000129450",27180
"SIGLECL1","ENSG00000179213",284369
"SIGMAR1","ENSG00000147955",10280
"SIK1","ENSG00000142178",150094
"SIK2","ENSG00000170145",23235
"SIK3","ENSG00000160584",23387
"SIKE1","ENSG00000052723",80143
"SIL1","ENSG00000120725",64374
"SIM1","ENSG00000112246",6492
"SIM2","ENSG00000159263",6493
"SIMALR","ENSG00000226004",NA
"SIMC1","ENSG00000170085",375484
"SIN3A","ENSG00000169375",25942
"SIN3B","ENSG00000127511",23309
"SINHCAF","ENSG00000139146",58516
"SINHCAF","ENSG00000276371",58516
"SIPA1","ENSG00000213445",6494
"SIPA1L1","ENSG00000197555",26037
"SIPA1L2","ENSG00000116991",57568
"SIPA1L3","ENSG00000105738",23094
"SIRLNT","ENSG00000253802",NA
"SIRPA","ENSG00000198053",140885
"SIRPB1","ENSG00000101307",10326
"SIRPB2","ENSG00000196209",284759
"SIRPD","ENSG00000125900",128646
"SIRPG","ENSG00000089012",55423
"SIRPG-AS1","ENSG00000237914",101929010
"SIRT1","ENSG00000096717",23411
"SIRT2","ENSG00000068903",22933
"SIRT2","ENSG00000283100",22933
"SIRT3","ENSG00000142082",23410
"SIRT4","ENSG00000089163",23409
"SIRT5","ENSG00000124523",23408
"SIRT6","ENSG00000077463",51548
"SIRT7","ENSG00000187531",51547
"SIT1","ENSG00000137078",27240
"SIVA1","ENSG00000184990",10572
"SIX1","ENSG00000126778",6495
"SIX2","ENSG00000170577",10736
"SIX3","ENSG00000138083",6496
"SIX3-AS1","ENSG00000236502",100506108
"SIX4","ENSG00000100625",51804
"SIX5","ENSG00000177045",147912
"SIX6","ENSG00000184302",4990
"SKA1","ENSG00000262634",220134
"SKA1","ENSG00000154839",220134
"SKA2","ENSG00000182628",348235
"SKA3","ENSG00000165480",221150
"SKAP1","ENSG00000141293",8631
"SKAP1-AS2","ENSG00000235300",NA
"SKAP2","ENSG00000005020",8935
"SKI","ENSG00000157933",6497
"SKIC2","ENSG00000204351",6499
"SKIC2","ENSG00000206353",6499
"SKIC2","ENSG00000225737",6499
"SKIC2","ENSG00000223493",6499
"SKIC2","ENSG00000232616",6499
"SKIC2","ENSG00000228896",6499
"SKIC3","ENSG00000198677",9652
"SKIC8","ENSG00000140395",80349
"SKIDA1","ENSG00000180592",387640
"SKIL","ENSG00000136603",6498
"SKOR1","ENSG00000188779",390598
"SKOR1-AS1","ENSG00000245719",101929076
"SKOR2","ENSG00000215474",652991
"SKP1","ENSG00000113558",6500
"SKP2","ENSG00000145604",6502
"SLA","ENSG00000155926",6503
"SLA2","ENSG00000101082",84174
"SLAIN1","ENSG00000139737",122060
"SLAIN2","ENSG00000109171",57606
"SLAMF1","ENSG00000117090",6504
"SLAMF6","ENSG00000162739",114836
"SLAMF7","ENSG00000026751",57823
"SLAMF8","ENSG00000158714",56833
"SLAMF9","ENSG00000162723",89886
"SLBP","ENSG00000163950",7884
"SLC10A1","ENSG00000100652",6554
"SLC10A2","ENSG00000125255",6555
"SLC10A3","ENSG00000126903",8273
"SLC10A4","ENSG00000145248",201780
"SLC10A5","ENSG00000253598",347051
"SLC10A6","ENSG00000145283",345274
"SLC10A7","ENSG00000120519",84068
"SLC11A1","ENSG00000018280",6556
"SLC11A2","ENSG00000110911",4891
"SLC12A1","ENSG00000074803",6557
"SLC12A2","ENSG00000064651",6558
"SLC12A2-DT","ENSG00000245937",644873
"SLC12A3","ENSG00000070915",6559
"SLC12A4","ENSG00000124067",6560
"SLC12A5","ENSG00000124140",57468
"SLC12A5-AS1","ENSG00000204044",NA
"SLC12A6","ENSG00000140199",9990
"SLC12A7","ENSG00000113504",10723
"SLC12A7","ENSG00000276482",10723
"SLC12A8","ENSG00000221955",84561
"SLC12A9","ENSG00000146828",56996
"SLC12A9-AS1","ENSG00000236305",NA
"SLC13A1","ENSG00000081800",6561
"SLC13A2","ENSG00000007216",9058
"SLC13A3","ENSG00000158296",64849
"SLC13A4","ENSG00000164707",26266
"SLC13A5","ENSG00000141485",284111
"SLC14A1","ENSG00000141469",6563
"SLC14A2","ENSG00000132874",8170
"SLC15A1","ENSG00000088386",6564
"SLC15A2","ENSG00000163406",6565
"SLC15A3","ENSG00000110446",51296
"SLC15A4","ENSG00000139370",121260
"SLC15A5","ENSG00000188991",729025
"SLC16A1","ENSG00000281917",6566
"SLC16A1","ENSG00000155380",6566
"SLC16A1-AS1","ENSG00000226419",100506392
"SLC16A10","ENSG00000112394",117247
"SLC16A11","ENSG00000174326",162515
"SLC16A12","ENSG00000152779",387700
"SLC16A13","ENSG00000174327",201232
"SLC16A14","ENSG00000163053",151473
"SLC16A2","ENSG00000147100",6567
"SLC16A3","ENSG00000141526",9123
"SLC16A4","ENSG00000168679",9122
"SLC16A5","ENSG00000170190",9121
"SLC16A6","ENSG00000108932",9120
"SLC16A7","ENSG00000118596",9194
"SLC16A8","ENSG00000100156",23539
"SLC16A9","ENSG00000165449",220963
"SLC17A1","ENSG00000124568",6568
"SLC17A2","ENSG00000112337",10246
"SLC17A3","ENSG00000124564",10786
"SLC17A4","ENSG00000146039",10050
"SLC17A5","ENSG00000119899",26503
"SLC17A6","ENSG00000091664",57084
"SLC17A7","ENSG00000104888",57030
"SLC17A8","ENSG00000179520",246213
"SLC17A9","ENSG00000101194",63910
"SLC18A1","ENSG00000036565",6570
"SLC18A2","ENSG00000165646",6571
"SLC18A2-AS1","ENSG00000225936",NA
"SLC18A3","ENSG00000187714",6572
"SLC18B1","ENSG00000146409",116843
"SLC19A1","ENSG00000173638",6573
"SLC19A2","ENSG00000117479",10560
"SLC19A3","ENSG00000135917",80704
"SLC1A1","ENSG00000106688",6505
"SLC1A2","ENSG00000110436",6506
"SLC1A3","ENSG00000079215",6507
"SLC1A3-AS1","ENSG00000250155",NA
"SLC1A4","ENSG00000115902",6509
"SLC1A5","ENSG00000105281",6510
"SLC1A6","ENSG00000105143",6511
"SLC1A7","ENSG00000162383",6512
"SLC20A1","ENSG00000144136",6574
"SLC20A2","ENSG00000168575",6575
"SLC22A1","ENSG00000175003",6580
"SLC22A10","ENSG00000184999",387775
"SLC22A11","ENSG00000168065",55867
"SLC22A12","ENSG00000197891",116085
"SLC22A13","ENSG00000172940",9390
"SLC22A14","ENSG00000144671",9389
"SLC22A15","ENSG00000163393",55356
"SLC22A16","ENSG00000004809",85413
"SLC22A17","ENSG00000092096",51310
"SLC22A18","ENSG00000110628",5002
"SLC22A18","ENSG00000276130",5002
"SLC22A18AS","ENSG00000254827",5003
"SLC22A18AS","ENSG00000274454",5003
"SLC22A2","ENSG00000112499",6582
"SLC22A23","ENSG00000137266",63027
"SLC22A24","ENSG00000197658",283238
"SLC22A25","ENSG00000196600",387601
"SLC22A3","ENSG00000146477",6581
"SLC22A31","ENSG00000259803",146429
"SLC22A4","ENSG00000197208",6583
"SLC22A5","ENSG00000197375",6584
"SLC22A6","ENSG00000197901",9356
"SLC22A7","ENSG00000137204",10864
"SLC22A8","ENSG00000149452",9376
"SLC22A9","ENSG00000149742",114571
"SLC23A1","ENSG00000170482",9963
"SLC23A2","ENSG00000089057",9962
"SLC23A3","ENSG00000213901",151295
"SLC24A1","ENSG00000074621",9187
"SLC24A2","ENSG00000155886",25769
"SLC24A3","ENSG00000185052",57419
"SLC24A3-AS1","ENSG00000179447",100130264
"SLC24A4","ENSG00000140090",123041
"SLC24A5","ENSG00000188467",283652
"SLC25A1","ENSG00000100075",6576
"SLC25A10","ENSG00000183048",1468
"SLC25A11","ENSG00000108528",8402
"SLC25A12","ENSG00000115840",8604
"SLC25A12","ENSG00000292099",8604
"SLC25A13","ENSG00000004864",10165
"SLC25A14","ENSG00000102078",9016
"SLC25A15","ENSG00000102743",10166
"SLC25A16","ENSG00000122912",8034
"SLC25A17","ENSG00000100372",10478
"SLC25A18","ENSG00000182902",83733
"SLC25A19","ENSG00000125454",60386
"SLC25A2","ENSG00000120329",83884
"SLC25A20","ENSG00000178537",788
"SLC25A21","ENSG00000183032",89874
"SLC25A21-AS1","ENSG00000258708",100129794
"SLC25A22","ENSG00000177542",79751
"SLC25A23","ENSG00000125648",79085
"SLC25A24","ENSG00000085491",29957
"SLC25A24","ENSG00000284468",29957
"SLC25A25","ENSG00000148339",114789
"SLC25A26","ENSG00000282739",115286
"SLC25A26","ENSG00000144741",115286
"SLC25A27","ENSG00000153291",9481
"SLC25A28","ENSG00000155287",81894
"SLC25A29","ENSG00000197119",123096
"SLC25A3","ENSG00000075415",5250
"SLC25A30","ENSG00000174032",253512
"SLC25A30-AS1","ENSG00000251015",NA
"SLC25A31","ENSG00000151475",83447
"SLC25A32","ENSG00000164933",81034
"SLC25A33","ENSG00000171612",84275
"SLC25A34","ENSG00000162461",284723
"SLC25A34-AS1","ENSG00000224459",NA
"SLC25A35","ENSG00000125434",399512
"SLC25A36","ENSG00000114120",55186
"SLC25A37","ENSG00000147454",51312
"SLC25A38","ENSG00000144659",54977
"SLC25A39","ENSG00000013306",51629
"SLC25A3P1","ENSG00000293253",163742
"SLC25A3P1","ENSG00000236253",163742
"SLC25A4","ENSG00000151729",291
"SLC25A40","ENSG00000075303",55972
"SLC25A41","ENSG00000181240",284427
"SLC25A42","ENSG00000181035",284439
"SLC25A43","ENSG00000077713",203427
"SLC25A44","ENSG00000160785",9673
"SLC25A45","ENSG00000162241",283130
"SLC25A46","ENSG00000164209",91137
"SLC25A47","ENSG00000140107",283600
"SLC25A48","ENSG00000145832",153328
"SLC25A48-AS1","ENSG00000251045",340074
"SLC25A5","ENSG00000005022",292
