"affy_hg_u133_plus_2","avg_expression","adj.P.Val","P.Value","t","B","logFC","Gene.ID","Gene.symbol","Gene.title","norm_p_value","p_value_plat_rank","norm_p_value_plat_rank","norm_avg_exprss","GEOreflect_rank","pval_rank","study_pval","study_B_val","study_pval_rank","wnt_assoc"
"229307_at",7.064785542,1.50699815063198e-06,4.68224381515142e-09,17.0242235261934,11.4718687674536,1.74862295533334,"23243","ANKRD28","ankyrin repeat domain 28",0.999999995317774,9,0.991,0.323294261051279,829,169,4.68224381515142e-09,11.4718687674536,169,FALSE
"229345_at",5.09913121683333,0.000470351969676494,2.21863325065511e-05,7.15863646437828,2.79713989760516,1.064135831,"349667","RTN4RL2","reticulon 4 receptor-like 2",0.999977813665595,15,0.985,0.0720236952395804,1592,1552,2.21863325065511e-05,2.79713989760516,1552,FALSE
"229363_at",6.47013137,8.61084765703164e-05,2.22377995276245e-06,9.17787183813536,5.20826024295978,1.281901346,"100505865","LINC00920","long intergenic non-protein coding RNA 920",0.999997776219873,12,0.988,0.247279323761601,1105,1293,2.22377995276245e-06,5.20826024295978,1293,FALSE
"229429_x_at",7.24809862683333,6.13444643976804e-05,1.353285888476e-06,9.66609913470416,5.72612276039983,1.00086415766667,"728855","LINC00623","long intergenic non-protein coding RNA 623",0.999998646714013,33,0.967,0.346727263465299,774,1174,1.353285888476e-06,5.72612276039983,1174,FALSE
"229483_at",6.25636839366667,0.000290322850234042,1.15757441885727e-05,7.69255677231448,3.48052593044195,1.16584466266667,"","","",0.999988424254829,31,0.969,0.219953896637829,1217,1517,1.15757441885727e-05,3.48052593044195,1517,FALSE
"229521_at",8.334355138,1.09290190241323e-05,1.09545147075582e-07,12.4823608456108,8.32046601964249,1.203939584,"168455","CCDC71L","coiled-coil domain containing 71-like",0.999999890454862,18,0.982,0.485583971220538,342,548,1.09545147075582e-07,8.32046601964249,548,FALSE
"229551_x_at",6.51869146966667,7.72069142515682e-05,1.88798617932047e-06,-9.3365447123971,5.37908783558134,-1.21372720933333,"195828","ZNF367","zinc finger protein 367",0.999998112013676,63,0.937,0.253486785349783,1128,1252,1.88798617932047e-06,5.37908783558134,1252,FALSE
"229555_at",5.88774334066667,0.000367985519428264,1.60583958700891e-05,-7.42054004550451,3.13677829897741,-1.00088828666667,"11227","GALNT5","polypeptide N-acetylgalactosaminyltransferase 5",0.99998394160276,35,0.965,0.172832373563408,1398,1536,1.60583958700891e-05,3.13677829897741,1536,FALSE
"229610_at",5.63899960833333,1.35606457670091e-05,1.54270172237397e-07,-12.0616536186642,7.97042563445768,-1.22665833133333,"150468","CKAP2L","cytoskeleton associated protein 2 like",0.999999845729833,30,0.97,0.141035339077087,1476,622,1.54270172237397e-07,7.97042563445768,622,FALSE
"229671_s_at",6.27039109266667,4.57101867515276e-06,2.70039146241306e-08,-14.3423784896544,9.73804987859158,-1.617458968,"54069","MIS18A","MIS18 kinetochore protein A",0.999999972996101,11,0.989,0.22174642519528,1201,323,2.70039146241306e-08,9.73804987859158,323,FALSE
"229774_at",6.36546190866667,9.99830664579636e-05,2.72107549866392e-06,8.98520511683149,4.99746849371516,1.17025286866667,"80319","CXXC4","CXXC finger protein 4",0.999997278924284,23,0.977,0.233899374685254,1170,1337,2.72107549866392e-06,4.99746849371516,1337,TRUE
"229813_x_at",7.88511010916667,2.45176079125696e-05,3.53806907051073e-07,-11.0925645939852,7.11705609304732,-1.147600075,"26528","DAZAP1","DAZ associated protein 1",0.999999646193081,17,0.983,0.42815675671095,481,789,3.53806907051073e-07,7.11705609304732,789,FALSE
"229872_s_at",7.3380091115,3.79202290257404e-07,3.05165080408336e-10,22.1578618283592,14.0509270927562,2.40373381366667,"100996740","LOC100996740","uncharacterized LOC100996740",0.999999999694853,11,0.989,0.358220565245449,688,44,3.05165080408336e-10,14.0509270927562,44,FALSE
"230014_at",5.1119339225,5.11550447097476e-05,1.03386052865608e-06,9.93942258726989,6.00625609783206,1.64271856833333,"","","",0.9999989661394,17,0.983,0.0736602714450693,1589,1093,1.03386052865608e-06,6.00625609783206,1093,FALSE
"230048_at",5.5733855785,0.000292170977295745,1.1658490445497e-05,7.68656254315977,3.47304789758999,1.22207859966667,"3475","IFRD1","interferon related developmental regulator 1",0.999988341508565,46,0.954,0.132647865150302,1496,1518,1.1658490445497e-05,3.47304789758999,1518,FALSE
"230075_at",5.03045721516667,0.000631442571050223,3.31506761607889e-05,6.84217330074562,2.37503846900101,1.17687058233334,"116442","RAB39B","RAB39B, member RAS oncogene family",0.999966849320993,64,0.936,0.0632450635979902,1605,1570,3.31506761607889e-05,2.37503846900101,1570,FALSE
"230165_at",6.64944049216667,2.09013031635782e-06,8.14262016249138e-09,-16.1310018099445,10.9298985712151,-1.761664355,"151246","SGO2","shugoshin 2",0.999999991857397,19,0.981,0.270200497645111,1034,213,8.14262016249138e-09,10.9298985712151,213,FALSE
"230214_at",5.70623117316667,5.00873669115969e-06,3.17119716734295e-08,-14.1169304935999,9.57663816731188,-1.39341326766666,"10335","MRVI1","murine retrovirus integration site 1 homolog",0.999999968288044,11,0.989,0.149629583303953,1444,346,3.17119716734295e-08,9.57663816731188,346,FALSE
"230233_at",7.40044225266667,1.83858578564202e-06,6.49011534757951e-09,16.4917512464151,11.1527421409354,1.74074068866667,"","","",0.999999993509902,15,0.985,0.366201424598743,670,193,6.49011534757951e-09,11.1527421409354,193,FALSE
"230295_at",5.751083413,2.33121389595575e-05,3.32573724525923e-07,-11.1624287658008,7.18089748951309,-1.40909111,"6650","CAPN15","calpain 15",0.999999667426265,4,0.996,0.155363067333444,1426,780,3.32573724525923e-07,7.18089748951309,780,FALSE
"230336_at",5.98280555866667,0.0178443801732106,0.00267788092036933,3.89124164853822,-2.21449395607552,1.700515524,"","","",0.997322118848251,108,0.892,0.184984223966784,1405,1625,0.00267788092036933,-2.21449395607552,1625,FALSE
"230386_at",6.052497682,3.05290592646637e-05,4.81962857630866e-07,10.7491690847608,6.79772316947999,1.11279896266667,"101928230","LOC101928230","uncharacterized LOC101928230",0.999999518037119,12,0.988,0.193893002605216,1310,863,4.81962857630866e-07,6.79772316947999,863,FALSE
"230405_at",7.76104878716667,1.46515654951944e-05,1.73380208054701e-07,11.9210227078571,7.85075365345041,1.49045837166667,"441108","C5orf56","chromosome 5 open reading frame 56",0.999999826619795,19,0.981,0.412297936482402,534,647,1.73380208054701e-07,7.85075365345041,647,FALSE
"230659_at",7.23534000916667,2.60115288058798e-05,3.86307478561946e-07,10.9940005143051,7.02634763015952,1.05080314566666,"","","",0.999999613692506,16,0.984,0.345096323050683,752,812,3.86307478561946e-07,7.02634763015952,812,FALSE
"230753_at",5.64576940066667,7.23980437168895e-06,5.72033925664312e-08,13.3165955906088,8.98119680667004,1.36305819533333,"197135","PATL2","PAT1 homolog 2",0.999999942796621,7,0.993,0.141900724983574,1464,432,5.72033925664312e-08,8.98119680667004,432,FALSE
"230795_at",5.64149343833333,6.70618814920337e-05,1.53196689498949e-06,9.54227635844347,5.59694158409495,1.20592788,"","","",0.999998468032991,45,0.955,0.141354126600974,1481,1205,1.53196689498949e-06,5.59694158409495,1205,FALSE
"230805_at",6.99950254033333,7.04239935224811e-07,9.01633204677398e-10,-19.9662691005897,13.0488776365465,-2.05348894733333,"406934","MIR142","microRNA 142",0.999999999098385,5,0.995,0.31494910261897,861,70,9.01633204677398e-10,13.0488776365465,70,FALSE
"230918_at",6.0651684465,0.000181341164179443,6.11269804449408e-06,8.24398734311238,4.15039140778477,1.07943931233333,"2585","GALK2","galactokinase 2",0.999993887301445,26,0.974,0.19551271270603,1313,1459,6.11269804449408e-06,4.15039140778477,1459,FALSE
"230925_at",6.06229643083333,0.000274752696509171,1.07187471724566e-05,7.75750265973334,3.56127225781071,1.04068317766667,"54518","APBB1IP","amyloid beta precursor protein binding family B member 1 interacting protein",0.999989281251919,37,0.963,0.195145581521089,1321,1511,1.07187471724566e-05,3.56127225781071,1511,FALSE
"230980_x_at",5.89178833033333,1.09529264874199e-06,2.65770043408938e-09,-17.986130730345,12.0205303744893,-2.10831100333333,"406934","MIR142","microRNA 142",0.999999997342318,5,0.995,0.173349446595646,1379,131,2.65770043408938e-09,12.0205303744893,131,FALSE
"231038_s_at",5.729441812,4.68552211334987e-06,2.87110974451467e-08,-14.2560009593829,9.67652367956906,-1.57858096,"","","",0.999999971288918,11,0.989,0.152596610760323,1436,335,2.87110974451467e-08,9.67652367956906,335,FALSE
"231166_at",4.836389475,9.04922644837178e-05,2.39492101889236e-06,9.10671601774742,5.13084482826073,1.18690715533334,"151556","GPR155","G protein-coupled receptor 155",0.999997605078792,39,0.961,0.0384372882668208,1623,1315,2.39492101889236e-06,5.13084482826073,1315,FALSE
"231202_at",6.46742368833333,7.11616996868484e-06,5.46646801435324e-08,13.376699488836,9.02717506899955,2.03059595866667,"160428","ALDH1L2","aldehyde dehydrogenase 1 family member L2",0.999999945335333,21,0.979,0.246933199473261,1111,420,5.46646801435324e-08,9.02717506899955,420,FALSE
"231428_at",7.3037734665,4.01833547907667e-07,3.74824159913873e-10,21.724961776031,13.8631546007618,2.184177599,"","","",0.999999999625194,4,0.996,0.353844205791022,697,51,3.74824159913873e-10,13.8631546007618,51,FALSE
"231659_at",7.19714622583333,0.000106970669971263,2.97706724005856e-06,8.90040500126119,4.90349799280448,1.22496798566667,"6487","ST3GAL3","ST3 beta-galactoside alpha-2,3-sialyltransferase 3",0.999997022932521,13,0.987,0.340213992812968,771,1353,2.97706724005856e-06,4.90349799280448,1353,FALSE
"231810_at",7.54341463616667,1.46034932429858e-05,1.72544245724167e-07,-11.9268144434957,7.85570917290634,-1.263463705,"102659353///140707","THRIL///BRI3BP","TNF and HNRNPL related immunoregulatory long non-coding RNA///BRI3 binding protein",0.999999827455758,29,0.971,0.384477655183918,641,646,1.72544245724167e-07,7.85570917290634,646,FALSE
"232064_at",6.70256387866667,2.00622974479237e-05,2.70799735099546e-07,11.3970988593968,7.39262397364654,1.29580359733333,"2241","FER","FER tyrosine kinase",0.99999972920026,18,0.982,0.276991286449015,1006,738,2.70799735099546e-07,7.39262397364654,738,FALSE
"232068_s_at",5.23817870116667,8.23163700022562e-05,2.07331218820701e-06,9.24551668564319,5.28138954575367,1.05271136633334,"7099","TLR4","toll like receptor 4",0.999997926687651,27,0.973,0.089798204020603,1573,1275,2.07331218820701e-06,5.28138954575367,1275,FALSE
"232098_at",5.27183045966667,0.000257368504157102,9.8134123094339e-06,7.83250176296546,3.65389213554415,1.189739814,"667","DST","dystonin",0.999990186586861,35,0.965,0.0940999249745844,1569,1501,9.8134123094339e-06,3.65389213554415,1501,FALSE
"232138_at",6.30285599766667,7.34471173675575e-05,1.74480458002932e-06,9.4137713768219,5.46134132074102,1.21732529733333,"10150","MBNL2","muscleblind like splicing regulator 2",0.999998255195287,22,0.978,0.225896430078606,1192,1228,1.74480458002932e-06,5.46134132074102,1228,FALSE
"232175_at",7.51980796566667,2.26065337691605e-06,9.22040609149117e-09,15.9364269308869,10.8073962435008,1.67992628066667,"375","ARF1","ADP ribosylation factor 1",0.999999990779611,3,0.997,0.381460002803476,616,223,9.22040609149117e-09,10.8073962435008,223,FALSE
"232210_at",6.60341255666667,5.99611570441938e-05,1.3089709777047e-06,9.699562515656,5.76078835619264,1.096957322,"","","",0.999998691028927,19,0.981,0.264316723856325,1052,1165,1.3089709777047e-06,5.76078835619264,1165,FALSE
"232213_at",6.900348522,8.39315924404919e-05,2.13378899848713e-06,9.21770851462126,5.25138151022452,1.11681685933333,"57162","PELI1","pellino E3 ubiquitin protein ligase 1",0.999997866210835,24,0.976,0.302274195352654,928,1282,2.13378899848713e-06,5.25138151022452,1282,FALSE
"232238_at",6.83690404,2.8885358420852e-07,1.9547476206155e-10,-23.1243292711151,14.4535930491915,-2.29375283666667,"259266","ASPM","abnormal spindle microtubule assembly",0.999999999804543,12,0.988,0.294164055799801,943,37,1.9547476206155e-10,14.4535930491915,37,TRUE
"232304_at",5.93871674566667,1.83181781861424e-05,2.40221925184528e-07,11.5358845313819,7.51590956478392,1.67839618933334,"57162","PELI1","pellino E3 ubiquitin protein ligase 1",0.999999759778072,16,0.984,0.17934832916746,1363,717,2.40221925184528e-07,7.51590956478392,717,FALSE
"232322_x_at",5.5785094185,0.000172297317694894,5.76372737199745e-06,8.29618866889904,4.211998702147,1.13474932966667,"10809","STARD10","StAR related lipid transfer domain containing 10",0.999994236272148,24,0.976,0.133302848154915,1495,1454,5.76372737199745e-06,4.211998702147,1454,FALSE
"232323_s_at",7.27943713033333,0.000145551010039847,4.55221265968246e-06,8.50826280553119,4.45918336369653,1.06180604933333,"55761","TTC17","tetratricopeptide repeat domain 17",0.999995447786965,19,0.981,0.350733279887067,731,1413,4.55221265968246e-06,4.45918336369653,1413,FALSE
"232338_at",5.997655293,2.86931423487752e-05,4.42926605255898e-07,-10.8420895741787,6.8850537863645,-1.41777899733333,"170959","ZNF431","zinc finger protein 431",0.999999557073375,13,0.987,0.186882472860457,1336,844,4.42926605255898e-07,6.8850537863645,844,FALSE
"232354_at",5.63362649466667,0.000510624656655276,2.47425371362749e-05,7.07174408831662,2.68253399021809,1.22780039266667,"","","",0.999975257460744,32,0.968,0.140348491296219,1479,1558,2.47425371362749e-05,2.68253399021809,1558,FALSE
"232369_at",6.52596225916667,9.99905450981785e-05,2.72310784913009e-06,8.98449834235058,4.99668832669803,1.19575387633333,"","","",0.999997276891934,24,0.976,0.254416213972188,1091,1338,2.72310784913009e-06,4.99668832669803,1338,FALSE
"232412_at",5.247204816,0.00117292015241881,7.46550000990848e-05,6.23069439250166,1.52170497940222,1.02184058933334,"84961","FBXL20","F-box and leucine rich repeat protein 20",0.999925344993468,46,0.954,0.0909520167496344,1574,1593,7.46550000990848e-05,1.52170497940222,1593,FALSE
"232504_at",5.75567111766667,0.000149106772460992,4.72887322263117e-06,-8.47376856418227,4.41931406469514,-1.13354411133333,"406938","MIR146A","microRNA 146a",0.999995271126387,55,0.945,0.155949515892894,1447,1422,4.72887322263117e-06,4.41931406469514,1422,FALSE
"232510_s_at",7.38397468116667,0.000101965707788692,2.78622345562516e-06,-8.9628289928064,4.97274407555453,-1.11880532033333,"10072","DPP3","dipeptidyl peptidase 3",0.999997213776322,30,0.97,0.364096366778875,694,1341,2.78622345562516e-06,4.97274407555453,1341,FALSE
"232591_s_at",7.75827363366667,0.000243535121456879,9.05099893553505e-06,7.90170152455553,3.73876051553214,1.01354984,"55754","TMEM30A","transmembrane protein 30A",0.9999909490003,43,0.957,0.411943187236193,570,1492,9.05099893553505e-06,3.73876051553214,1492,FALSE
"232615_at",6.37305901066667,5.72009390518581e-05,1.21254482599183e-06,9.77682891093831,5.84043505570638,1.190296574,"","","",0.999998787455087,33,0.967,0.234870515996129,1172,1137,1.21254482599183e-06,5.84043505570638,1137,FALSE
"232617_at",7.3203025195,4.67846627073242e-06,2.85799311280224e-08,14.2624365652061,9.68112121028259,1.497320279,"1520","CTSS","cathepsin S",0.999999971420085,14,0.986,0.355957122821481,699,334,2.85799311280224e-08,9.68112121028259,334,FALSE
"232978_at",6.53925000666667,0.000278197560097918,1.09697230988817e-05,7.73791862044213,3.53697683450813,1.19188393733333,"","","",0.999989030275971,27,0.973,0.256114793315433,1087,1515,1.09697230988817e-05,3.53697683450813,1515,FALSE
"233055_at",7.49711941183333,2.30476777912633e-05,3.27536271491753e-07,11.1797158650496,7.19663658494956,1.20854106633333,"","","",0.999999672463718,6,0.994,0.378559713731201,630,777,3.27536271491753e-07,7.19663658494956,777,FALSE
"233329_s_at",5.94301605616667,0.000813773845042166,4.60059433932389e-05,6.59093003882554,2.03054324320489,1.044575727,"51315","KRCC1","lysine rich coiled-coil 1",0.99995399405265,63,0.937,0.179897912157767,1392,1578,4.60059433932389e-05,2.03054324320489,1578,FALSE
"233674_at",7.19866915483333,4.10459096846097e-06,2.34226315895715e-08,14.5446960599736,9.88064433815545,1.44063052766666,"","","",0.999999976577385,6,0.994,0.340408669581219,760,312,2.34226315895715e-08,9.88064433815545,312,FALSE
"233809_at",6.01016965533333,7.92878513538472e-05,1.95627455832355e-06,-9.30191942783526,5.3420207920133,-1.087360734,"25764","HYPK","huntingtin interacting protein K",0.999998043725291,17,0.983,0.188482189994853,1330,1261,1.95627455832355e-06,5.3420207920133,1261,FALSE
"233857_s_at",5.65309681,4.66273481507936e-05,9.06108525469933e-07,10.0756170158142,6.14332560179701,1.06314721,"51676","ASB2","ankyrin repeat and SOCS box containing 2",0.999999093891415,16,0.984,0.142837391347312,1466,1054,9.06108525469933e-07,6.14332560179701,1054,FALSE
"233893_s_at",6.540813956,8.48587863881361e-05,2.17908982330029e-06,9.1974321893905,5.22945301449979,1.047958302,"57654","UVSSA","UV stimulated scaffold protein A",0.999997820910007,21,0.979,0.256314713733207,1081,1290,2.17908982330029e-06,5.22945301449979,1290,FALSE
"233923_at",6.79869002866667,0.00412002541671102,0.000390413382423042,5.08712600078776,-0.213581195855529,1.065008312,"143872","ARHGAP42","Rho GTPase activating protein 42",0.999609586583859,23,0.977,0.289279139806829,970,1614,0.000390413382423042,-0.213581195855529,1614,FALSE
"233934_at",5.34208492533333,8.68118308925676e-05,2.25147098684336e-06,-9.16596431367421,5.19534037021103,-1.11881005866666,"574443///349160","MIR490///LOC349160","microRNA 490///uncharacterized LOC349160",0.999997748528837,9,0.991,0.103080588111967,1553,1297,2.25147098684336e-06,5.19534037021103,1297,FALSE
"234033_at",5.44574941766667,0.000222017815937241,8.05639408906238e-06,8.00209331582308,3.86088762537075,1.097458728,"","","",0.999991943605233,14,0.986,0.116332071503367,1521,1484,8.05639408906238e-06,3.86088762537075,1484,FALSE
